game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,htbf
SLN191107310,"""version 7RS(19) of 07/07/92""",NY1,SLN,1911/07/31,STL07,0,0:00PM,day,false,riglc901,finnw901,(none),(none),"""589,96,208,606""","""Wayne Townsend""","""Wayne Townsend""",2023/09/24 4:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,5000,marqr102,salls101,,,
SLN191108020,"""version 7RS(19) of 07/07/92""",BSN,SLN,1911/08/02,STL07,0,0:00PM,day,false,riglc901,finnw901,(none),(none),"""71,102,163,208,574""","""Cliff Blau""","""Cliff Blau""",2025/06/03 4:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,5000,browb102,steeb102,perdh101,,
SLN191108050,"""version 7RS(19) of 07/07/92""",BSN,SLN,1911/08/05,STL07,0,0:00PM,day,false,johnj901,easom101,(none),(none),"""102,128,208,574,163,71""","""Cliff Blau""","""Cliff Blau""",2025/06/04 4:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,7500,harmb101,tylel101,,,
SLN191108070,"""version 7RS(19) of 07/07/92""",BRO,SLN,1911/08/07,STL07,0,0:00PM,day,false,easom101,johnj901,(none),(none),,"""Turocy""","""Turocy""",1998/04/26 8:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,3000,steeb102,schab102,,,
SLN191108080,"""version 7RS(19) of 07/07/92""",BRO,SLN,1911/08/08,STL07,0,0:00PM,day,false,easom101,johnj901,(none),(none),,"""Turocy""","""Turocy""",1998/04/27 9:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,93,3000,knete101,harmb101,,,
SLN191108090,"""version 7RS(19) of 07/07/92""",BRO,SLN,1911/08/09,STL07,0,0:00PM,day,false,easom101,johnj901,(none),(none),,"""Ruane""","""Ruane""",2004/05/25 9:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,86,3000,geyer101,ruckn101,,,
SLN191109070,"""version 7RS(19) of 07/07/92""",PIT,SLN,1911/09/07,STL07,0,0:00PM,day,false,riglc901,finnw901,(none),(none),,"""Turocy""","""Turocy""",1999/01/10 8:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,2500,hendc101,geyer101,,,
SLN191109091,"""version 7RS(19) of 07/07/92""",PIT,SLN,1911/09/09,STL07,1,0:00PM,day,false,riglc901,finnw901,(none),(none),,"""Turocy""","""Turocy""",1999/01/10 8:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,0,leifl101,harmb101,,,
SLN191109092,"""version 7RS(19) of 07/07/92""",PIT,SLN,1911/09/09,STL07,2,0:00PM,day,false,riglc901,finnw901,(none),(none),,"""Turocy""","""Turocy""",1999/01/10 8:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,8000,woodg103,camnh101,,,
SLN191109100,"""version 7RS(19) of 07/07/92""",PIT,SLN,1911/09/10,STL07,0,0:00PM,day,false,riglc901,finnw901,(none),(none),,"""Turocy""","""Turocy""",1999/01/10 8:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,10000,steeb102,steee101,,,
SLN191109141,"""version 7RS(19) of 07/07/92""",CIN,SLN,1911/09/14,STL07,1,0:00PM,day,false,finnw901,riglc901,(none),(none),"""102,128,208,240,572""","""Rob Wood""","""Rob Wood""",2025/06/24 5:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,175,0,lowdl101,compj101,,,
SLN191109142,"""version 7RS(19) of 07/07/92""",CIN,SLN,1911/09/14,STL07,2,0:00PM,day,false,riglc901,finnw901,(none),(none),"""102,128,208,240,572""","""Rob Wood""","""Rob Wood""",2025/06/24 9:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,80,2750,,,,,
SLN191109151,"""version 7RS(19) of 07/07/92""",CIN,SLN,1911/09/15,STL07,1,0:00PM,day,false,riglc901,finnw901,(none),(none),"""208,240,572,102""","""Rob Wood""","""Rob Wood""",2025/06/25 12:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,143,0,steeb102,bentr102,,,
SLN191109152,"""version 7RS(19) of 07/07/92""",CIN,SLN,1911/09/15,STL07,2,0:00PM,day,false,riglc901,finnw901,(none),(none),"""208,240,572""","""Rob Wood""","""Rob Wood""",2025/06/25 11:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,2500,lowdl101,froma101,,,
SLN191109171,"""version 7RS(19) of 07/07/92""",BSN,SLN,1911/09/17,STL07,1,0:00PM,day,false,odayh101,emslb101,(none),(none),"""71,102,163,208,574""","""Rob Wood""","""Rob Wood""",2025/06/27 7:53AM,park,none,0,unknown,-1,unknown,unknown,unknown,137,0,browb102,woodg103,,,
SLN191109172,"""version 7RS(19) of 07/07/92""",BSN,SLN,1911/09/17,STL07,2,0:00PM,day,false,odayh101,emslb101,(none),(none),"""71,102,163,208,574""","""Rob Wood""","""Rob Wood""",2025/06/27 9:53AM,park,none,0,unknown,-1,unknown,unknown,unknown,85,18500,,,,,
SLN191109190,"""version 7RS(19) of 07/07/92""",BSN,SLN,1911/09/19,STL07,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""208,128,71,163,102,574""","""David W. Smith""","""David W. Smith""",2025/06/19 3:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,4500,camnh102,donne102,,,
SLN191109201,"""version 7RS(19) of 07/07/92""",NY1,SLN,1911/09/20,STL07,1,0:00PM,day,false,riglc901,finnw901,(none),(none),"""589""","""Wayne Townsend,Turocy""","""Wayne Townsend,Turocy""",1998/07/20 11:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,0,marqr102,lowdl101,,,
SLN191109202,"""version 7RS(19) of 07/07/92""",NY1,SLN,1911/09/20,STL07,2,0:00PM,day,false,riglc901,finnw901,(none),(none),"""589,96,99,208""","""Wayne Townsend""","""Wayne Townsend""",2023/10/03 10:35AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,6000,wilth102,woodg103,,,
SLN191109211,"""version 7RS(19) of 07/07/92""",NY1,SLN,1911/09/21,STL07,1,0:00PM,day,false,riglc901,finnw901,(none),(none),,"""Turocy""","""Turocy""",1998/07/21 12:11AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,0,wilth102,harmb101,mathc102,,
SLN191109212,"""version 7RS(19) of 07/07/92""",NY1,SLN,1911/09/21,STL07,2,0:00PM,day,false,riglc901,finnw901,(none),(none),"""589,96,99,208""","""Wayne Townsend,Turocy""","""Wayne Townsend,Turocy""",1998/07/21 12:20AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,3000,steeb102,maxwb101,daleg101,,
SLN191109220,"""version 7RS(19) of 07/07/92""",NY1,SLN,1911/09/22,STL07,0,0:00PM,day,false,riglc901,finnw901,(none),(none),,"""Turocy""","""Turocy""",1998/07/21 12:36AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,2500,marqr102,zackg101,,,
SLN191109230,"""version 7RS(19) of 07/07/92""",PHI,SLN,1911/09/23,STL07,0,0:00PM,day,false,johnj901,easom101,(none),(none),"""208,102,128,266""","""David W. Smith""","""David W. Smith""",2025/06/17 2:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,10000,geyer101,moore103,,,
SLN191109240,"""version 7RS(19) of 07/07/92""",PHI,SLN,1911/09/24,STL07,0,0:00PM,day,false,easom101,johnj901,(none),(none),"""208,128,102,266""","""David W. Smith""","""David W. Smith""",2025/06/20 1:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,8500,alexg102,harmb101,,,
SLN191109270,"""version 7RS(19) of 07/07/92""",BRO,SLN,1911/09/27,STL07,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""589,99,96,102,128,606""","""Wayne Townsend""","""Wayne Townsend""",2024/02/20 1:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,2000,knete101,lowdl101,schab102,,
SLN191109280,"""version 7RS(19) of 07/07/92""",BRO,SLN,1911/09/28,STL07,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""589,99,96,102,128,606""","""Wayne Townsend""","""Wayne Townsend""",2024/02/20 4:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,1500,ragap101,zackg101,,,
SLN191109300,"""version 7RS(19) of 07/07/92""",BRO,SLN,1911/09/30,STL07,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""589,141,99,96,102,128,606""","""Wayne Townsend""","""Wayne Townsend""",2024/02/20 10:52AM,park,none,0,unknown,-1,unknown,unknown,unknown,160,2000,,,,,
SLN191110030,"""version 7RS(19) of 07/07/92""",CHN,SLN,1911/10/03,STL07,0,0:00PM,day,false,odayh101,emslb101,(none),(none),,"""Turocy""","""Turocy""",1998/08/02 10:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,2000,colek101,daleg101,,,
SLN191110040,"""version 7RS(19) of 07/07/92""",CHN,SLN,1911/10/04,STL07,0,0:00PM,day,false,odayh101,emslb101,(none),(none),,"""Turocy""","""Turocy""",1998/03/01 4:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,2000,reule101,daleg101,,,
SLN191110050,"""version 7RS(19) of 07/07/92""",CHN,SLN,1911/10/05,STL07,0,0:00PM,day,false,odayh101,emslb101,(none),(none),,"""Turocy""","""Turocy""",1998/03/01 5:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,85,300,smitc107,willj103,,,
CIN191104120,"""version 7RS(19) of 07/07/92""",PIT,CIN,1911/04/12,CIN06,0,0:00PM,day,false,odayh101,brenb901,(none),(none),"""137,140,216,240,572""","""Rob Wood""","""Rob Wood""",2025/04/08 12:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,17800,adamb104,froma101,,,
CIN191104150,"""version 7RS(19) of 07/07/92""",PIT,CIN,1911/04/15,CIN06,0,0:00PM,day,false,brenb901,odayh101,(none),(none),"""137,140,216,240,572""","""Rob Wood""","""Rob Wood""",2025/04/08 6:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,101,10000,mcqug103,leifl101,,,
CIN191104160,"""version 7RS(19) of 07/07/92""",SLN,CIN,1911/04/16,CIN06,0,0:00PM,day,false,finnw901,riglc901,(none),(none),"""102,208,250,572""","""Rob Wood""","""Rob Wood""",2025/04/09 3:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,10000,salls101,gasph101,,,
CIN191104170,"""version 7RS(19) of 07/07/92""",SLN,CIN,1911/04/17,CIN06,0,0:00PM,day,false,riglc901,finnw901,(none),(none),"""102,208,240,572""","""Rob Wood""","""Rob Wood""",2025/04/09 6:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,3500,suggg101,steeb102,,,
CIN191104180,"""version 7RS(19) of 07/07/92""",SLN,CIN,1911/04/18,CIN06,0,0:00PM,day,false,finnw901,riglc901,(none),(none),"""102,208,240,572""","""Rob Wood""","""Rob Wood""",2025/04/10 8:48AM,park,none,0,unknown,-1,unknown,unknown,unknown,148,3500,,,,,
CIN191104230,"""version 7RS(19) of 07/07/92""",PIT,CIN,1911/04/23,CIN06,0,0:00PM,day,false,finnw901,riglc901,(none),(none),"""286""",,"""Cliff Blau""",2016/09/01 7:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,8000,adamb104,gasph101,,,
CIN191104240,"""version 7RS(19) of 07/07/92""",CHN,CIN,1911/04/24,CIN06,0,0:00PM,day,false,brenb901,odayh101,(none),(none),,"""Turocy""","""Turocy""",1998/01/09 7:26AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,3500,suggg101,pfiej101,,,
CIN191104250,"""version 7RS(19) of 07/07/92""",CHN,CIN,1911/04/25,CIN06,0,0:00PM,day,false,odayh101,brenb901,(none),(none),,"""Turocy""","""Turocy""",1998/02/19 5:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,3500,foxeb101,froma101,browm102,,
CIN191104260,"""version 7RS(19) of 07/07/92""",CHN,CIN,1911/04/26,CIN06,0,0:00PM,day,false,brenb901,odayh101,(none),(none),,"""Turocy""","""Turocy""",1998/01/12 7:11AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,3200,reule101,mcqug103,browm102,,
CIN191104270,"""version 7RS(19) of 07/07/92""",CHN,CIN,1911/04/27,CIN06,0,0:00PM,day,false,odayh101,brenb901,(none),(none),,"""Turocy""","""Turocy""",1998/01/12 11:41AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,3600,gasph101,pfiej101,,,
CIN191105070,"""version 7RS(19) of 07/07/92""",PIT,CIN,1911/05/07,CIN06,0,0:00PM,day,false,brenb901,odayh101,(none),(none),"""286""",,"""Cliff Blau""",2016/09/03 8:31AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,14500,suggg101,camnh101,gasph101,,
CIN191105280,"""version 7RS(19) of 07/07/92""",PIT,CIN,1911/05/28,CIN06,0,2:50PM,day,false,klemb901,doylj103,(none),(none),,"""Turocy""","""Turocy""",1999/01/04 3:20AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,8000,leifl101,suggg101,,,
CIN191106020,"""version 7RS(19) of 07/07/92""",BSN,CIN,1911/06/02,CIN06,0,0:00PM,day,false,riglc901,finnw901,(none),(none),"""71,163,240,572""","""Rob Wood""","""Rob Wood""",2025/04/26 2:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,3000,matta101,mcqug103,pfeff102,,
CIN191106030,"""version 7RS(19) of 07/07/92""",BSN,CIN,1911/06/03,CIN06,0,0:00PM,day,false,finnw901,riglc901,(none),(none),"""71,163,240,572""","""Rob Wood""","""Rob Wood""",2025/04/29 4:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,1500,froma101,browb102,,,
CIN191106040,"""version 7RS(19) of 07/07/92""",BSN,CIN,1911/06/04,CIN06,0,0:00PM,day,false,riglc901,finnw901,(none),(none),"""71,163,240,572,574""","""Rob Wood""","""Rob Wood""",2025/06/12 9:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,7000,smitf106,fergg101,schrb101,,
CIN191106050,"""version 7RS(19) of 07/07/92""",BSN,CIN,1911/06/05,CIN06,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""71,163,240,572""","""Rob Wood""","""Rob Wood""",2025/04/29 10:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,2000,gasph101,pfeff102,,,
CIN191106060,"""version 7RS(19) of 07/07/92""",PHI,CIN,1911/06/06,CIN06,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""240,266,572""","""Rob Wood""","""Rob Wood""",2025/04/27 9:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,97,5000,suggg101,chalg101,,,
CIN191106070,"""version 7RS(19) of 07/07/92""",PHI,CIN,1911/06/07,CIN06,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""240,266,572""","""Rob Wood""","""Rob Wood""",2025/05/04 1:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,5000,humpb101,keefb101,alexg102,,
CIN191106080,"""version 7RS(19) of 07/07/92""",PHI,CIN,1911/06/08,CIN06,0,0:00PM,day,false,easom101,johnj901,(none),(none),"""240,266,572""","""Rob Wood""","""Rob Wood""",2025/05/04 5:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,6000,moore103,smitf106,,,
CIN191106090,"""version 7RS(19) of 07/07/92""",PHI,CIN,1911/06/09,CIN06,0,0:00PM,day,false,johnj901,easom101,(none),(none),"""240,266,572""","""Rob Wood""","""Rob Wood""",2025/05/07 11:21AM,park,none,0,unknown,-1,unknown,unknown,unknown,125,3000,alexg102,suggg101,,,
CIN191106100,"""version 7RS(19) of 07/07/92""",NY1,CIN,1911/06/10,CIN06,0,0:00PM,day,false,easom101,johnj901,(none),(none),"""96,99,240,572""","""Rob Wood""","""Rob Wood""",2025/05/07 8:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,108,5000,gasph101,marqr102,,,
CIN191106110,"""version 7RS(19) of 07/07/92""",NY1,CIN,1911/06/11,CIN06,0,0:00PM,day,false,easom101,johnj901,(none),(none),"""96,99,240,572""","""Rob Wood""","""Rob Wood""",2025/05/08 2:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,11000,wilth102,froma101,,,
CIN191106120,"""version 7RS(19) of 07/07/92""",NY1,CIN,1911/06/12,CIN06,0,0:00PM,day,false,brenb901,odayh101,(none),(none),"""96,99,240,572,606""","""Rob Wood""","""Rob Wood""",2025/05/08 8:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,3500,keefb101,amesr101,,,
CIN191106130,"""version 7RS(19) of 07/07/92""",NY1,CIN,1911/06/13,CIN06,0,0:00PM,day,false,odayh101,brenb901,(none),(none),"""96,99,240,572,606""","""Rob Wood""","""Rob Wood""",2025/05/09 11:11AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,6000,mathc102,froma101,,,
CIN191106150,"""version 7RS(19) of 07/07/92""",BRO,CIN,1911/06/15,CIN06,0,0:00PM,day,false,brenb901,odayh101,(none),(none),,"""Turocy""","""Turocy""",1998/12/30 11:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,2000,ruckn101,suggg101,,,
CIN191106170,"""version 7RS(19) of 07/07/92""",BRO,CIN,1911/06/17,CIN06,0,0:00PM,day,false,finnw901,riglc901,(none),(none),,"""Turocy""","""Turocy""",1999/01/01 3:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,5000,gasph101,scand101,,,
CIN191106180,"""version 7RS(19) of 07/07/92""",BRO,CIN,1911/06/18,CIN06,0,0:00PM,day,false,riglc901,finnw901,(none),(none),"""141,240,572,589,591""","""Rob Wood""","""Rob Wood""",2025/05/04 9:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,9000,ruckn101,keefb101,,,
CIN191106200,"""version 7RS(19) of 07/07/92""",SLN,CIN,1911/06/20,CIN06,0,0:00PM,day,false,easom101,johnj901,(none),(none),"""102,208,240,572""","""Rob Wood""","""Rob Wood""",2025/05/09 5:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,3000,steeb102,froma101,,,
CIN191106210,"""version 7RS(19) of 07/07/92""",SLN,CIN,1911/06/21,CIN06,0,0:00PM,day,false,easom101,johnj901,(none),(none),"""128,208,240,572""","""Rob Wood""","""Rob Wood""",2025/05/10 7:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,2700,salls101,suggg101,,,
CIN191106220,"""version 7RS(19) of 07/07/92""",SLN,CIN,1911/06/22,CIN06,0,0:00PM,day,false,easom101,johnj901,(none),(none),"""208,240,572""","""Rob Wood""","""Rob Wood""",2025/05/10 11:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,450,harmb101,smitf106,,,
CIN191106230,"""version 7RS(19) of 07/07/92""",SLN,CIN,1911/06/23,CIN06,0,0:00PM,day,false,klemb901,brenb901,(none),(none),"""208,240,572""","""Rob Wood""","""Rob Wood""",2025/05/11 6:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,1000,gasph101,geyer101,keefb101,,
CIN191106251,"""version 7RS(19) of 07/07/92""",SLN,CIN,1911/06/25,CIN06,1,0:00PM,day,false,brenb901,klemb901,(none),(none),"""208,240""","""Rob Wood""","""Rob Wood""",2025/05/18 10:22AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,suggg101,salls101,,,
CIN191106252,"""version 7RS(19) of 07/07/92""",SLN,CIN,1911/06/25,CIN06,2,0:00PM,day,false,klemb901,brenb901,(none),(none),"""208,240""","""Rob Wood""","""Rob Wood""",2025/05/18 2:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,8500,goldr101,keefb101,,,
CIN191106290,"""version 7RS(19) of 07/07/92""",CHN,CIN,1911/06/29,CIN06,0,0:00PM,day,false,klemb901,brenb901,(none),(none),,"""Turocy""","""Turocy""",1997/09/28 2:25AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,1500,smitf106,browm102,,,
CIN191106300,"""version 7RS(19) of 07/07/92""",CHN,CIN,1911/06/30,CIN06,0,0:00PM,day,false,klemb901,brenb901,(none),(none),,"""Turocy""","""Turocy""",1997/09/28 2:56AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,2500,browm102,keefb101,,,
CIN191107010,"""version 7RS(19) of 07/07/92""",CHN,CIN,1911/07/01,CIN06,0,0:00PM,day,false,klemb901,brenb901,(none),(none),,"""Turocy""","""Turocy""",1998/12/15 12:05AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,3500,mcinh101,gasph101,,,
CIN191107230,"""version 7RS(19) of 07/07/92""",SLN,CIN,1911/07/23,CIN06,0,0:00PM,day,false,klemb901,brenb901,(none),(none),,"""Turocy""","""Turocy""",1998/03/26 2:43AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,10000,salls101,gasph101,,,
CIN191107240,"""version 7RS(19) of 07/07/92""",NY1,CIN,1911/07/24,CIN06,0,0:00PM,day,false,johnj901,easom101,(none),(none),,"""Turocy""","""Turocy""",1998/03/26 11:51AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,2000,marqr102,keefb101,,,
CIN191107250,"""version 7RS(19) of 07/07/92""",NY1,CIN,1911/07/25,CIN06,0,0:00PM,day,false,johnj901,easom101,(none),(none),,"""Turocy""","""Turocy""",1998/03/26 12:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,3000,suggg101,amesr101,,,
CIN191107260,"""version 7RS(19) of 07/07/92""",NY1,CIN,1911/07/26,CIN06,0,0:00PM,day,false,johnj901,easom101,(none),(none),,"""Turocy""","""Turocy""",1998/03/26 5:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,3500,mathc102,gasph101,,,
CIN191107270,"""version 7RS(19) of 07/07/92""",NY1,CIN,1911/07/27,CIN06,0,0:00PM,day,false,johnj901,easom101,(none),(none),"""589,96,240,606""","""Wayne Townsend""","""Wayne Townsend""",2023/09/21 2:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,3000,keefb101,drucl101,smitf106,,
CIN191107280,"""version 7RS(19) of 07/07/92""",BRO,CIN,1911/07/28,CIN06,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""589,240""","""Wayne Townsend""","""Wayne Townsend""",2023/10/26 1:05AM,park,none,0,unknown,-1,unknown,unknown,unknown,100,2500,froma101,bargc101,,,
CIN191107290,"""version 7RS(19) of 07/07/92""",BRO,CIN,1911/07/29,CIN06,0,0:00PM,day,false,odayh101,emslb101,(none),(none),,"""Turocy""","""Turocy""",1998/03/26 5:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,3500,ruckn101,smitf106,,,
CIN191107301,"""version 7RS(19) of 07/07/92""",BRO,CIN,1911/07/30,CIN06,1,0:00PM,day,false,odayh101,emslb101,(none),(none),,"""Turocy""","""Turocy""",1998/03/27 10:30AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,10000,knete101,suggg101,scand101,,
CIN191107310,"""version 7RS(19) of 07/07/92""",BRO,CIN,1911/07/31,CIN06,0,0:00PM,day,false,klemb901,brenb901,(none),(none),"""640""","""Tom Thress""","""Tom Thress""",2025/02/14 6:43AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,2000,keefb101,burks101,,,
CIN191108030,"""version 7RS(19) of 07/07/92""",PHI,CIN,1911/08/03,CIN06,0,0:00PM,day,false,klemb901,brenb901,(none),(none),"""436""","""Cliff Blau""","""Cliff Blau""",2014/07/08 3:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,2500,smitf106,chalg101,,,
CIN191108061,"""version 7RS(19) of 07/07/92""",PHI,CIN,1911/08/06,CIN06,1,0:00PM,day,false,riglc901,finnw901,(none),(none),"""436""","""Cliff Blau""","""Cliff Blau""",2014/07/09 1:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,0,gasph101,burnb101,,,
CIN191108062,"""version 7RS(19) of 07/07/92""",PHI,CIN,1911/08/06,CIN06,2,0:00PM,day,false,riglc901,finnw901,(none),(none),"""436""","""Cliff Blau""","""Cliff Blau""",2014/07/09 3:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,14000,keefb101,moore103,,,
CIN191108070,"""version 7RS(19) of 07/07/92""",BSN,CIN,1911/08/07,CIN06,0,0:00PM,day,false,riglc901,finnw901,(none),(none),"""71,163,240,572,574""","""Cliff Blau""","""Cliff Blau""",2025/06/14 3:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,2700,smitf106,matta101,,,
CIN191108080,"""version 7RS(19) of 07/07/92""",BSN,CIN,1911/08/08,CIN06,0,0:00PM,day,false,riglc901,finnw901,(none),(none),"""71,163,240,572,574""","""Rob Wood""","""Rob Wood""",2025/05/29 8:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,98,2000,gasph101,weavo101,,,
CIN191108090,"""version 7RS(19) of 07/07/92""",BSN,CIN,1911/08/09,CIN06,0,0:00PM,day,false,riglc901,finnw901,(none),(none),"""572,240,269,163,574""","""Cliff Blau""","""Cliff Blau""",2025/06/15 3:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,2000,smitf106,grifh101,,,
CIN191108110,"""version 7RS(19) of 07/07/92""",PIT,CIN,1911/08/11,CIN06,0,0:00PM,day,false,odayh101,(none),(none),(none),,"""Turocy""","""Turocy""",1999/01/09 8:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,3500,adamb104,suggg101,,,
CIN191108120,"""version 7RS(19) of 07/07/92""",PIT,CIN,1911/08/12,CIN06,0,0:00PM,day,false,odayh101,frarr901,(none),(none),,"""Turocy""","""Turocy""",1999/01/09 8:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,97,5000,steee101,keefb101,,,
CIN191108131,"""version 7RS(19) of 07/07/92""",PIT,CIN,1911/08/13,CIN06,1,0:00PM,day,false,odayh101,frarr901,(none),(none),,"""Turocy""","""Turocy""",1998/05/03 7:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,98,0,gasph101,camnh101,,,
CIN191108132,"""version 7RS(19) of 07/07/92""",PIT,CIN,1911/08/13,CIN06,2,0:00PM,day,false,odayh101,frarr901,(none),(none),"""286""",,"""Cliff Blau""",2016/09/03 1:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,12000,leifl101,smitf106,,,
CIN191109020,"""version 7RS(19) of 07/07/92""",CHN,CIN,1911/09/02,CIN06,0,0:00PM,day,false,riglc901,finnw901,(none),(none),,"""Turocy""","""Turocy""",1998/03/02 12:38AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,6500,browm102,gasph101,,,
CIN191109030,"""version 7RS(19) of 07/07/92""",PIT,CIN,1911/09/03,CIN06,0,0:00PM,day,false,odayh101,emslb101,(none),(none),,"""Turocy""","""Turocy""",1999/01/10 7:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,7500,froma101,adamb104,,,
CIN191109110,"""version 7RS(19) of 07/07/92""",CHN,CIN,1911/09/11,CIN06,0,0:00PM,day,false,odayh101,emslb101,(none),(none),,"""Turocy""","""Turocy""",1998/03/02 8:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,3000,reule101,froma101,,,
CIN191109120,"""version 7RS(19) of 07/07/92""",CHN,CIN,1911/09/12,CIN06,0,0:00PM,day,false,odayh101,emslb101,(none),(none),,"""Turocy""","""Turocy""",1998/03/02 8:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,2500,colek101,keefb101,,,
