game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,vis_pitcher
NYN202404170,NYN,PIT,0,0,sevel001,faltb001
NYN202404260,NYN,SLN,0,0,buttj001,mikom001
NYN202404270,NYN,SLN,0,4,housa001,grays001
NYN202404280,NYN,SLN,0,0,garrr001,libem001
NYN202404290,NYN,CHN,1,0,diaze006,leitm002
NYN202404300,NYN,CHN,1,0,reids001,alzoa001
NYN202405010,NYN,CHN,0,0,buttj001,imans001
NYN202405020,NYN,CHN,0,0,yound005,paled001
NYN202405100,NYN,ATL,0,0,quinj001,mortc002
NYN202405110,NYN,ATL,0,0,scotc001,friem001
NYN202405120,NYN,ATL,0,0,diaze006,minta001
NYN202405130,NYN,PHI,0,0,reids001,kerko001
NYN202405140,NYN,PHI,0,0,buttj001,nolaa001
NYN202405240,NYN,SFN,1,0,garrr001,aviln001
NYN202405250,NYN,SFN,0,0,reids001,jackl001
NYN202405260,NYN,SFN,0,0,housa001,roget002
NYN202405281,NYN,LAN,0,0,lopej004,hudsd001
NYN202405282,NYN,LAN,0,1,quinj001,stong001
NYN202405290,NYN,LAN,0,0,ottaa001,treib001
NYN202405300,NYN,ARI,0,0,yound005,thomr007
NYN202405310,NYN,ARI,4,3,sevel001,montj004
NYN202406010,NYN,ARI,0,0,manas001,ginkk001
NYN202406020,NYN,ARI,0,2,diekj001,martj011
NYN202406080,NYN,PHI,1,0,manas001,suarr001
NYN202406110,NYN,MIA,0,0,megit002,luzaj001
NYN202406120,NYN,MIA,2,0,peted003,garrb001
NYN202406130,NYN,MIA,0,0,diaze006,scott003
NYN202406140,NYN,SDN,0,0,manas001,waldm003
NYN202406150,NYN,SDN,0,0,quinj001,mazua001
NYN202406160,NYN,SDN,4,1,megit002,ceasd001
NYN202406250,NYN,NYA,1,0,nuned003,coleg001
NYN202406260,NYN,NYA,0,0,manas001,gil-l001
NYN202406280,NYN,HOU,1,1,nuned003,blanr001
NYN202406290,NYN,HOU,0,0,garrr001,marts003
NYN202406300,NYN,HOU,0,0,festm001,scott004
NYN202407090,NYN,WAS,0,0,quinj001,irvij001
NYN202407100,NYN,WAS,1,0,sevel001,corbp001
NYN202407110,NYN,WAS,0,0,peted003,gorem001
NYN202407120,NYN,COL,0,0,manas001,gordt002
NYN202407130,NYN,COL,0,0,buttj001,feltr001
NYN202407140,NYN,COL,0,2,quinj001,lawrj002
NYN202407250,NYN,ATL,0,0,matop002,johnp001
NYN202407260,NYN,ATL,0,0,sengk001,mortc002
NYN202407270,NYN,ATL,0,0,megit002,schws001
NYN202407280,NYN,ATL,0,0,peted003,lee-d005
NYN202407290,NYN,MIN,0,1,quinj001,woods002
NYN202407300,NYN,MIN,0,0,manas001,festd001
NYN202407310,NYN,MIN,0,0,sevel001,lopep002
NYN202408130,NYN,OAK,0,3,blacp001,adama002
NYN202408140,NYN,OAK,0,0,peted003,estej001
NYN202408150,NYN,OAK,0,0,garrr001,fergt001
NYN202408160,NYN,MIA,1,0,manas001,munor001
NYN202408170,NYN,MIA,1,0,sevel001,meyem001
NYN202408180,NYN,MIA,0,0,garrr001,narda001
NYN202408190,NYN,BAL,2,0,diaze006,domis001
NYN202408200,NYN,BAL,0,2,quinj001,kremd001
NYN202408210,NYN,BAL,0,0,diaze006,domis001
NYN202409020,NYN,BOS,0,0,sevel001,bellb002
NYN202409030,NYN,BOS,0,0,peted003,crawk001
NYN202409040,NYN,BOS,4,0,yound005,houct001
NYN202409060,NYN,CIN,2,0,buttj001,wilsj004
NYN202409070,NYN,CIN,0,0,quinj001,molls001
NYN202409080,NYN,CIN,0,0,matop002,farmb001
NYN202409160,NYN,WAS,0,0,garrr001,barnj002
NYN202409170,NYN,WAS,0,0,megit002,parkm001
NYN202409180,NYN,WAS,0,0,quinj001,herzd001
NYN202409190,NYN,PHI,2,0,sevel001,walkt004
NYN202409200,NYN,PHI,2,0,peted003,sancc002
NYN202409210,NYN,PHI,0,1,manas001,kerko001
NYN202409220,NYN,PHI,0,1,matop002,wheez001
OAK202403280,OAK,CLE,0,0,wooda002,biebs001
OAK202403290,OAK,CLE,0,3,strir001,allel003
OAK202403300,OAK,CLE,0,0,searj001,sandn001
OAK202403310,OAK,CLE,2,0,jimed002,barls001
OAK202404010,OAK,BOS,0,1,boylj001,houct001
OAK202404020,OAK,BOS,0,1,spenm001,wincj001
OAK202404030,OAK,BOS,0,0,strir001,piven001
OAK202404120,OAK,WAS,0,0,kellm004,finnk001
OAK202404130,OAK,WAS,0,0,boylj001,gorem001
OAK202404140,OAK,WAS,0,0,spenm001,law-d001
OAK202404150,OAK,SLN,0,1,strir001,grays001
OAK202404160,OAK,SLN,0,0,jimed002,lynnl001
OAK202404170,OAK,SLN,0,0,blacp001,matzs001
OAK202404290,OAK,PIT,1,1,boylj001,faltb001
OAK202404300,OAK,PIT,0,1,spenm001,kellm003
OAK202405010,OAK,PIT,0,0,strir001,prieq001
OAK202405030,OAK,MIA,0,0,searj001,weatr001
OAK202405040,OAK,MIA,0,0,blacp001,roget003
OAK202405050,OAK,MIA,0,4,boylj001,smitb005
OAK202405060,OAK,TEX,0,0,ercel001,leclj001
OAK202405070,OAK,TEX,0,1,strir001,urenj001
OAK202405081,OAK,TEX,0,1,searj001,lorem002
OAK202405082,OAK,TEX,0,0,bidoo001,robed002
OAK202405210,OAK,COL,0,2,ercel001,kinlt001
OAK202405220,OAK,COL,0,2,mullk001,mearn001
OAK202405230,OAK,COL,0,2,bielb001,lambp001
OAK202405240,OAK,HOU,1,0,strir001,verlj001
OAK202405250,OAK,HOU,2,0,searj001,arris001
OAK202405260,OAK,HOU,0,0,brooa001,blanr001
OAK202406040,OAK,SEA,0,0,spenm001,kirbg001
OAK202406050,OAK,SEA,0,0,estej001,gilbl002
OAK202406060,OAK,SEA,0,0,searj001,woo-b001
OAK202406070,OAK,TOR,0,0,millm004,greec003
OAK202406080,OAK,TOR,0,1,medil002,gausk001
OAK202406090,OAK,TOR,0,0,adama002,garcy001
OAK202406180,OAK,KCA,2,0,harrh002,marsa001
OAK202406190,OAK,KCA,0,0,medil002,ragac001
OAK202406200,OAK,KCA,0,0,nittv001,mcarj001
OAK202406210,OAK,MIN,1,1,newcs001,duraj002
OAK202406220,OAK,MIN,1,1,searj001,oberb002
OAK202406230,OAK,MIN,0,0,harrh002,lopep002
OAK202407020,OAK,ANA,0,0,spenm001,sorij002
OAK202407030,OAK,ANA,0,0,estej001,danid001
OAK202407040,OAK,ANA,0,0,searj001,contr001
OAK202407050,OAK,BAL,1,1,harrh002,suara001
OAK202407060,OAK,BAL,3,0,medil002,povic001
OAK202407070,OAK,BAL,0,4,spenm001,rodrg003
OAK202407190,OAK,ANA,0,0,searj001,canng001
OAK202407200,OAK,ANA,3,0,spenm001,kochj001
OAK202407210,OAK,ANA,0,0,ercel001,garcl005
OAK202407220,OAK,HOU,0,0,harrh002,arris001
OAK202407230,OAK,HOU,2,0,bidoo001,blosj001
OAK202407240,OAK,HOU,1,1,searj001,browh001
OAK202408020,OAK,LAN,0,2,estej001,stong001
OAK202408030,OAK,LAN,0,0,spenm001,flahj002
OAK202408040,OAK,LAN,2,2,bidoo001,vesia001
OAK202408050,OAK,CHA,1,0,searj001,bushk001
OAK202408060,OAK,CHA,0,0,strir001,cannj001
OAK202408070,OAK,CHA,0,0,mcfat001,toust001
OAK202408170,OAK,SFN,0,0,bidoo001,birdh001
OAK202408180,OAK,SFN,0,0,jimed002,walkr001
OAK202408190,OAK,TBA,2,0,boylj001,bradt002
OAK202408200,OAK,TBA,0,0,estej001,baz-s001
OAK202408210,OAK,TBA,1,0,spenm001,pepir001
OAK202408220,OAK,TBA,0,0,bidoo001,sprij001
OAK202408230,OAK,MIL,1,0,searj001,hudsb001
OAK202408240,OAK,MIL,1,0,boylj001,rea-c001
OAK202408250,OAK,MIL,0,0,estej001,montf001
OAK202409020,OAK,SEA,0,2,fergt001,votha001
OAK202409030,OAK,SEA,1,2,harrh002,thort002
OAK202409040,OAK,SEA,1,0,searj001,kirbg001
OAK202409050,OAK,SEA,0,2,estej001,woo-b001
OAK202409060,OAK,DET,0,0,holmg002,brieb001
OAK202409070,OAK,DET,0,0,mcfat001,hurtb001
OAK202409080,OAK,DET,0,0,ginnj001,maddt001
OAK202409200,OAK,NYA,0,0,mcfat001,coleg001
OAK202409210,OAK,NYA,0,2,searj001,rodoc001
OAK202409220,OAK,NYA,2,0,estej001,gil-l001
OAK202409240,OAK,TEX,2,1,millm004,sborj002
OAK202409250,OAK,TEX,0,3,bassb002,festm001
OAK202409260,OAK,TEX,0,0,ginnj001,rockk001
PHI202403290,PHI,ATL,0,0,alvaj004,johnp001
PHI202403300,PHI,ATL,3,2,nolaa001,chavj001
PHI202403310,PHI,ATL,1,2,stram001,bumma001
PHI202404010,PHI,CIN,2,0,brogc001,diaza004
PHI202404020,PHI,CIN,1,0,turns003,ashcg001
PHI202404030,PHI,CIN,0,0,wheez001,montf001
PHI202404110,PHI,PIT,0,0,suarr001,jonej008
PHI202404120,PHI,PIT,0,0,sancc002,faltb001
PHI202404130,PHI,PIT,2,1,hoffj003,hernj005
PHI202404140,PHI,PIT,0,0,wheez001,kellm003
PHI202404150,PHI,COL,0,0,domis001,birdj001
PHI202404160,PHI,COL,2,0,suarr001,gomba001
PHI202404170,PHI,COL,4,1,sancc002,feltr001
PHI202404190,PHI,CHA,3,0,turns003,crocg001
PHI202404200,PHI,CHA,0,0,wheez001,sorom001
PHI202404210,PHI,CHA,3,2,nolaa001,nastn001
PHI202405030,PHI,SFN,0,0,stram001,hickj002
PHI202405040,PHI,SFN,5,0,suarr001,winnk001
PHI202405050,PHI,SFN,0,1,walkt004,webbl001
PHI202405060,PHI,SFN,0,0,wheez001,blacm001
PHI202405070,PHI,TOR,1,0,sancc002,berrj001
PHI202405080,PHI,TOR,0,0,nolaa001,bassc001
PHI202405150,PHI,NYN,1,1,suarr001,luccj001
PHI202405160,PHI,NYN,0,1,alvaj004,lopej004
PHI202405170,PHI,WAS,1,0,wheez001,irvij001
PHI202405180,PHI,WAS,0,1,sotog003,finnk001
PHI202405190,PHI,WAS,0,0,nolaa001,barnj002
PHI202405210,PHI,TEX,0,0,suarr001,grayj003
PHI202405220,PHI,TEX,0,1,stram001,dunnd001
PHI202405230,PHI,TEX,0,0,wheez001,heana001
PHI202405310,PHI,SLN,0,0,nolaa001,mikom001
PHI202406010,PHI,SLN,3,0,turns003,grays001
PHI202406020,PHI,SLN,0,2,sotog003,kingj002
PHI202406030,PHI,MIL,0,0,wheez001,wilsb003
PHI202406040,PHI,MIL,0,0,domis001,payaj001
PHI202406050,PHI,MIL,0,0,nolaa001,ashba003
PHI202406090,PHI,NYN,1,0,alvaj004,garrr001
PHI202406170,PHI,SDN,0,0,sancc002,vasqr001
PHI202406180,PHI,SDN,0,0,hoffj003,suarr002
PHI202406190,PHI,SDN,0,0,kerko001,waldm003
PHI202406210,PHI,ARI,0,0,walkt004,montj004
PHI202406220,PHI,ARI,2,0,wheez001,henrt001
PHI202406230,PHI,ARI,0,0,sancc002,ceccs001
PHI202406270,PHI,MIA,1,0,hoffj003,benda001
PHI202406280,PHI,MIA,0,0,sancc002,tylek001
PHI202406290,PHI,MIA,0,0,nolaa001,narda001
PHI202406300,PHI,MIA,2,1,domis001,narda001
PHI202407090,PHI,LAN,0,0,wheez001,millb005
PHI202407100,PHI,LAN,1,0,sancc002,stong001
PHI202407110,PHI,LAN,1,0,nolaa001,banda001
PHI202407120,PHI,OAK,0,0,suarr001,bidoo001
PHI202407130,PHI,OAK,0,0,philt002,spenm001
PHI202407140,PHI,OAK,1,0,mercm002,estej001
PHI202407260,PHI,CLE,0,1,sancc002,liveb001
PHI202407270,PHI,CLE,0,0,philt002,carrc003
PHI202407280,PHI,CLE,1,0,alvaj004,herrt002
PHI202407290,PHI,NYA,0,1,wheez001,gil-l001
PHI202407300,PHI,NYA,1,1,kerko001,tonkm001
PHI202407310,PHI,NYA,0,0,sancc002,cortn001
PHI202408130,PHI,MIA,0,2,walkt004,bellv001
PHI202408140,PHI,MIA,0,3,ruizj001,cabre003
PHI202408150,PHI,WAS,4,0,wheez001,parkm001
PHI202408160,PHI,WAS,0,0,estec001,finnk001
PHI202408170,PHI,WAS,0,0,sancc002,gorem001
PHI202408180,PHI,WAS,1,0,stram001,barnj002
PHI202408260,PHI,HOU,0,0,stram001,hadej001
PHI202408270,PHI,HOU,0,0,nolaa001,verlj001
PHI202408280,PHI,HOU,0,0,walkt004,arris001
PHI202408290,PHI,ATL,0,0,kerko001,holmg001
PHI202408300,PHI,ATL,0,0,suarr001,loper003
PHI202408310,PHI,ATL,0,0,wheez001,friem001
PHI202409010,PHI,ATL,0,0,estec001,bumma001
PHI202409090,PHI,TBA,0,0,estec001,cleag001
PHI202409100,PHI,TBA,1,0,alvaj004,lover001
PHI202409110,PHI,TBA,2,0,wheez001,rasmd002
PHI202409130,PHI,NYN,0,0,nolaa001,quinj001
PHI202409140,PHI,NYN,0,1,kerko001,yound005
PHI202409150,PHI,NYN,0,0,ruizj001,diaze006
PHI202409230,PHI,CHN,0,0,nolaa001,kilic001
PHI202409240,PHI,CHN,1,0,bankt001,smyld001
PHI202409250,PHI,CHN,3,0,ruizj001,assaj001
PIT202404050,PIT,BAL,0,0,jonej008,rodrg003
PIT202404060,PIT,BAL,0,0,flemj001,heasj001
PIT202404070,PIT,BAL,0,0,hernj005,canoy001
PIT202404080,PIT,DET,0,1,kellm003,olsor001
PIT202404090,PIT,DET,0,1,bednd001,mills001
PIT202404190,PIT,BOS,0,2,prieq001,bellb002
PIT202404200,PIT,BOS,0,2,kellm003,crawk001
PIT202404210,PIT,BOS,1,0,perem004,slatj002
PIT202404220,PIT,MIL,1,0,jonej008,rossj002
PIT202404230,PIT,MIL,1,0,faltb001,myert001
PIT202404240,PIT,MIL,0,0,flemj001,hudsb001
PIT202404250,PIT,MIL,3,1,chapa001,koenj001
PIT202405030,PIT,COL,0,0,perem004,quanc001
PIT202405040,PIT,COL,0,0,bednd001,mearn001
PIT202405050,PIT,COL,0,0,ortil003,feltr001
PIT202405060,PIT,ANA,0,0,kellm003,andet002
PIT202405070,PIT,ANA,0,0,prieq001,sandp002
PIT202405080,PIT,ANA,0,0,ortil003,cimba001
PIT202405100,PIT,CHN,2,1,jonej008,browb006
PIT202405110,PIT,CHN,0,0,holdc001,thomk002
PIT202405120,PIT,CHN,0,2,chapa001,nerih001
PIT202405210,PIT,SFN,0,2,bednd001,mille002
PIT202405220,PIT,SFN,0,0,mlodc001,walkr001
PIT202405230,PIT,SFN,1,0,strah001,jackl001
PIT202405240,PIT,ATL,2,0,faltb001,kerrr001
PIT202405250,PIT,ATL,0,0,kellm003,loper003
PIT202405260,PIT,ATL,0,0,mlodc001,salec001
PIT202406040,PIT,LAN,0,0,jonej008,glast001
PIT202406050,PIT,LAN,0,0,skenp001,paxtj001
PIT202406060,PIT,LAN,0,4,faltb001,grovm001
PIT202406070,PIT,MIN,0,0,kellm003,ryanj002
PIT202406080,PIT,MIN,0,0,strah001,woods002
PIT202406090,PIT,MIN,0,3,hellb001,duraj002
PIT202406170,PIT,CIN,3,1,skenp001,spiec001
PIT202406180,PIT,CIN,0,0,faltb001,lodon001
PIT202406190,PIT,CIN,0,0,holdc001,martn002
PIT202406210,PIT,TBA,0,0,mlodc001,pochc001
PIT202406220,PIT,TBA,1,1,jonej008,efliz001
PIT202406230,PIT,TBA,0,1,holdc001,kellk004
PIT202407020,PIT,SLN,0,0,kellm003,gibsk002
PIT202407030,PIT,SLN,0,0,chapa001,kitta001
PIT202407040,PIT,SLN,0,0,santd003,kingj002
PIT202407050,PIT,NYN,0,0,skenp001,sevel001
PIT202407060,PIT,NYN,0,0,faltb001,buttj001
PIT202407070,PIT,NYN,0,0,chapa001,diaze006
PIT202407080,PIT,NYN,0,0,kellm003,orzee001
PIT202407190,PIT,PHI,3,3,mlodc001,alvaj004
PIT202407200,PIT,PHI,0,0,ortil003,sancc002
PIT202407210,PIT,PHI,0,0,gonzm005,philt002
PIT202407220,PIT,SLN,0,0,chapa001,kingj002
PIT202407230,PIT,SLN,0,0,skenp001,fernr001
PIT202407240,PIT,SLN,0,0,perem004,libem001
PIT202408020,PIT,ARI,0,5,holdc001,flord002
PIT202408030,PIT,ARI,0,0,nicok001,ceccs001
PIT202408040,PIT,ARI,1,0,holdc001,sewap001
PIT202408060,PIT,SDN,0,0,woodj003,hoeib001
PIT202408070,PIT,SDN,2,0,holdc001,scott003
PIT202408080,PIT,SDN,0,2,bednd001,adamj002
PIT202408160,PIT,SEA,0,0,skenp001,gilbl002
PIT202408170,PIT,SEA,1,0,faltb001,castl003
PIT202408180,PIT,SEA,0,2,woodj003,kirbg001
PIT202408220,PIT,CIN,0,0,skenp001,lodon001
PIT202408230,PIT,CIN,0,1,santd003,wilsj004
PIT202408240,PIT,CIN,0,4,woodj003,aguij002
PIT202408250,PIT,CIN,1,0,chapa001,diaza004
PIT202408260,PIT,CHN,0,0,kellm003,tailj001
PIT202408270,PIT,CHN,2,0,jonej008,steej002
PIT202408280,PIT,CHN,1,1,bednd001,hodgp001
PIT202409050,PIT,WAS,0,3,faltb001,irvij001
PIT202409071,PIT,WAS,0,0,ortil003,herzd001
PIT202409072,PIT,WAS,2,0,chapa001,garcr008
PIT202409080,PIT,WAS,4,1,jonej008,corbp001
PIT202409090,PIT,MIA,1,0,skenp001,bellv001
PIT202409100,PIT,MIA,2,0,wentj001,ollea001
PIT202409110,PIT,MIA,2,0,faltb001,bermj001
PIT202409130,PIT,KCA,0,0,ortil003,marsa001
PIT202409140,PIT,KCA,0,1,kellm003,wachm001
PIT202409150,PIT,KCA,1,0,mlodc001,singb001
PIT202409240,PIT,MIL,0,0,faltb001,milnh001
PIT202409250,PIT,MIL,0,0,ortil003,peraf001
PIT202409260,PIT,MIL,0,0,kellm003,civaa001
SDN202403200,SDN,LAN,0,0,britj003,hudsd001
SDN202403280,SDN,SFN,0,0,matsy001,jackl001
SDN202403290,SDN,SFN,0,3,musgj001,harrk001
SDN202403300,SDN,SFN,0,0,ceasd001,hickj002
SDN202403310,SDN,SFN,6,0,avilp001,jeffd001
SDN202404010,SDN,SLN,0,3,waldm003,gibsk002
SDN202404020,SDN,SLN,0,0,darvy001,mikom001
SDN202404030,SDN,SLN,1,0,musgj001,thomz002
SDN202404080,SDN,CHN,0,0,peraw002,alzoa001
SDN202404090,SDN,CHN,0,0,musgj001,smyld001
SDN202404100,SDN,CHN,0,0,ceasd001,hendk001
SDN202404190,SDN,TOR,0,1,waldm003,franb002
SDN202404200,SDN,TOR,0,4,vasqr001,berrj001
SDN202404210,SDN,TOR,1,0,musgj001,bassc001
SDN202404260,SDN,PHI,0,2,musgj001,nolaa001
SDN202404270,SDN,PHI,0,2,ceasd001,suarr001
SDN202404280,SDN,PHI,0,0,kingm002,walkt004
SDN202404290,SDN,CIN,1,1,waldm003,lodon001
SDN202404300,SDN,CIN,0,0,darvy001,martn002
SDN202405010,SDN,CIN,0,1,deloe001,cruzf002
SDN202405100,SDN,LAN,0,0,suarr002,grovm001
SDN202405110,SDN,LAN,0,1,waldm003,paxtj001
SDN202405120,SDN,LAN,2,0,darvy001,buehw001
SDN202405130,SDN,COL,0,0,vasqr001,hudsd002
SDN202405140,SDN,COL,0,0,ceasd001,quanc001
SDN202405150,SDN,COL,0,0,kingm002,gomba001
SDN202405240,SDN,NYA,0,1,darvy001,rodoc001
SDN202405250,SDN,NYA,0,2,ceasd001,strom001
SDN202405260,SDN,NYA,0,0,estrj002,schmc002
SDN202405270,SDN,MIA,0,0,morea001,puk-a001
SDN202405280,SDN,MIA,2,0,waldm003,luzaj001
SDN202405290,SDN,MIA,0,0,darvy001,garrb001
SDN202406060,SDN,ARI,0,1,estrj002,ginkk001
SDN202406070,SDN,ARI,2,0,kingm002,pfaab001
SDN202406080,SDN,ARI,0,0,waldm003,nelsr003
SDN202406090,SDN,ARI,1,1,mazua001,henrt001
SDN202406100,SDN,OAK,0,0,ceasd001,estej001
SDN202406110,SDN,OAK,0,1,suarr002,alexs001
SDN202406120,SDN,OAK,0,0,suarr002,millm004
SDN202406200,SDN,MIL,4,1,estrj002,payaj001
SDN202406210,SDN,MIL,0,0,koles001,milnh001
SDN202406220,SDN,MIL,0,0,vasqr001,rodrc003
SDN202406230,SDN,MIL,0,0,kingm002,myert001
SDN202406240,SDN,WAS,0,0,peraw002,harvh001
SDN202406250,SDN,WAS,2,0,mazua001,gorem001
SDN202406260,SDN,WAS,0,0,ceasd001,herzd001
SDN202407050,SDN,ARI,0,2,koles001,sewap001
SDN202407060,SDN,ARI,1,0,peraw002,thomr007
SDN202407070,SDN,ARI,1,1,ceasd001,nelsr003
SDN202407090,SDN,SEA,0,1,mazua001,gilbl002
SDN202407100,SDN,SEA,0,0,kingm002,millb004
SDN202407120,SDN,ATL,0,0,waldm003,schws001
SDN202407130,SDN,ATL,0,0,ceasd001,loper003
SDN202407140,SDN,ATL,1,0,vasqr001,salec001
SDN202407300,SDN,LAN,0,5,suarr002,vesia001
SDN202407310,SDN,LAN,0,0,ceasd001,kersc001
SDN202408020,SDN,COL,0,0,estrj002,gomba001
SDN202408030,SDN,COL,0,0,adamj002,lambp001
SDN202408040,SDN,COL,0,0,waldm003,quanc001
SDN202408120,SDN,PIT,0,0,estrj002,woodj003
SDN202408130,SDN,PIT,1,0,kingm002,ortil003
SDN202408140,SDN,PIT,3,0,perem004,kellm003
SDN202408190,SDN,MIN,2,1,kingm002,mattz001
SDN202408200,SDN,MIN,0,0,scott003,okers001
SDN202408210,SDN,MIN,0,0,waldm003,woods002
SDN202408220,SDN,NYN,0,1,ceasd001,sevel001
SDN202408230,SDN,NYN,1,0,musgj001,blacp001
SDN202408240,SDN,NYN,0,1,kingm002,peted003
SDN202408250,SDN,NYN,0,0,suarr002,diaze006
SDN202409020,SDN,DET,0,0,musgj001,hanib001
SDN202409040,SDN,DET,0,1,estrj002,folej001
SDN202409050,SDN,DET,1,0,suarr002,vanar001
SDN202409060,SDN,SFN,3,0,kingm002,blacm001
SDN202409070,SDN,SFN,2,0,ceasd001,webbl001
SDN202409080,SDN,SFN,0,0,musgj001,mille002
SDN202409160,SDN,HOU,1,0,darvy001,arris001
SDN202409170,SDN,HOU,0,0,morea001,hadej001
SDN202409180,SDN,HOU,0,0,ceasd001,valdf001
SDN202409200,SDN,CHA,0,0,morea001,andej005
SDN202409210,SDN,CHA,0,0,perem004,flexc001
SDN202409220,SDN,CHA,0,0,estrj002,ellaf001
SEA202403280,SEA,BOS,0,0,castl003,bellb002
SEA202403290,SEA,BOS,0,0,kirbg001,piven001
SEA202403300,SEA,BOS,1,0,sauct001,rodrj004
SEA202403310,SEA,BOS,0,0,millb004,whitg002
SEA202404010,SEA,CLE,0,0,hance001,mcket001
SEA202404020,SEA,CLE,0,0,castl003,biebs001
SEA202404030,SEA,CLE,0,3,kirbg001,allel003
SEA202404120,SEA,CHN,0,0,millb004,wickj001
SEA202404130,SEA,CHN,0,0,hance001,imans001
SEA202404140,SEA,CHN,0,1,castl003,assaj001
SEA202404150,SEA,CIN,3,0,kirbg001,montf001
SEA202404160,SEA,CIN,0,0,gilbl002,pagae001
SEA202404170,SEA,CIN,0,0,millb004,abboa001
SEA202404260,SEA,ARI,1,0,hance001,gallz001
SEA202404270,SEA,ARI,0,0,kirbg001,ceccs001
SEA202404280,SEA,ARI,1,0,thort002,mantj002
SEA202404290,SEA,ATL,0,0,votha001,minta001
SEA202404300,SEA,ATL,0,0,castl003,loper003
SEA202405010,SEA,ATL,0,0,hance001,salec001
SEA202405100,SEA,OAK,0,0,thort002,blacp001
SEA202405110,SEA,OAK,0,0,millb004,estej001
SEA202405120,SEA,OAK,1,0,castl003,wooda002
SEA202405130,SEA,KCA,0,0,kirbg001,singb001
SEA202405140,SEA,KCA,0,0,gilbl002,wachm001
SEA202405150,SEA,KCA,0,0,woo-b001,marsa001
SEA202405270,SEA,HOU,3,0,millb004,valdf001
SEA202405280,SEA,HOU,1,0,sauct001,presr001
SEA202405290,SEA,HOU,0,0,baumm001,scott004
SEA202405300,SEA,HOU,0,0,gilbl002,arris001
SEA202405310,SEA,ANA,3,0,stanr002,moorm003
SEA202406010,SEA,ANA,0,0,millb004,detmr001
SEA202406020,SEA,ANA,0,0,castl003,canng001
SEA202406100,SEA,CHA,0,0,stanr002,leasj001
SEA202406110,SEA,CHA,0,0,thort002,brebj001
SEA202406120,SEA,CHA,0,0,thort002,wilss002
SEA202406130,SEA,CHA,0,0,munoa002,kopem001
SEA202406140,SEA,TEX,2,2,castl003,heana001
SEA202406150,SEA,TEX,1,0,kirbg001,eovan001
SEA202406160,SEA,TEX,0,0,gilbl002,dunnd001
SEA202406280,SEA,MIN,0,0,stanr002,sandc001
SEA202406290,SEA,MIN,0,0,millb004,lopep002
SEA202406300,SEA,MIN,0,1,stanr002,sandc001
SEA202407020,SEA,BAL,0,0,kirbg001,rodrg003
SEA202407030,SEA,BAL,0,0,gilbl002,kremd001
SEA202407040,SEA,BAL,0,0,stanr002,bakeb001
SEA202407050,SEA,TOR,0,0,castl003,gausk001
SEA202407060,SEA,TOR,0,0,hance001,rodry003
SEA202407070,SEA,TOR,0,0,snidc001,greec003
SEA202407190,SEA,HOU,0,0,castl003,browh001
SEA202407200,SEA,HOU,0,0,stanr002,scott004
SEA202407210,SEA,HOU,0,0,woo-b001,blanr001
SEA202407220,SEA,ANA,1,0,thort002,garcl005
SEA202407230,SEA,ANA,0,0,gilbl002,sorij002
SEA202407240,SEA,ANA,0,0,santg001,crouh001
SEA202408020,SEA,PHI,1,0,woo-b001,philt002
SEA202408030,SEA,PHI,0,1,snidc001,estec001
SEA202408040,SEA,PHI,0,1,gilbl002,wheez001
SEA202408060,SEA,DET,0,0,castl003,montk001
SEA202408070,SEA,DET,0,1,kirbg001,skubt001
SEA202408080,SEA,DET,0,0,charj001,vestw001
SEA202408090,SEA,NYN,0,0,millb004,quinj001
SEA202408100,SEA,NYN,3,0,gilbl002,manas001
SEA202408110,SEA,NYN,0,0,castl003,sevel001
SEA202408230,SEA,SFN,0,1,snidc001,mille002
SEA202408240,SEA,SFN,0,1,kirbg001,bives001
SEA202408250,SEA,SFN,1,2,woo-b001,hjels001
SEA202408260,SEA,TBA,0,0,millb004,pepir001
SEA202408270,SEA,TBA,0,0,charj001,ucete001
SEA202408280,SEA,TBA,0,0,castl003,alext001
SEA202409100,SEA,SDN,1,0,kirbg001,darvy001
SEA202409110,SEA,SDN,0,0,woo-b001,kingm002
SEA202409120,SEA,TEX,0,0,snidc001,festm001
SEA202409130,SEA,TEX,0,2,charj001,robed002
SEA202409140,SEA,TEX,0,0,munoa002,leclj001
SEA202409150,SEA,TEX,3,0,kirbg001,heana001
SEA202409170,SEA,NYA,0,2,woo-b001,gil-l001
SEA202409180,SEA,NYA,0,0,snidc001,weavl001
SEA202409190,SEA,NYA,3,0,gilbl002,schmc002
SEA202409270,SEA,OAK,0,0,woo-b001,searj001
SEA202409280,SEA,OAK,0,0,bazae001,alexs001
SEA202409290,SEA,OAK,0,0,gilbl002,spenm001
SFN202404050,SFN,SDN,1,1,dovac001,deloe001
SFN202404060,SFN,SDN,0,4,winnk001,kingm002
SFN202404070,SFN,SDN,0,1,walkr001,britj003
SFN202404080,SFN,WAS,1,0,snelb001,willt002
SFN202404090,SFN,WAS,0,0,walkr001,weemj001
SFN202404100,SFN,WAS,0,0,hickj002,corbp001
SFN202404180,SFN,ARI,0,0,webbl001,allel002
SFN202404190,SFN,ARI,0,0,snelb001,montj004
SFN202404200,SFN,ARI,2,1,walkr001,gallz001
SFN202404210,SFN,ARI,0,0,mille002,ceccs001
