game_id,inputprogvers,visteam,hometeam,date,number,site,gametype,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,innings,scorer,umplf,umprf
PIT194908180,"""version 7RS(19) of 07/07/92""",CHN,PIT,1949/08/18,0,PIT06,,0:00PM,day,false,pineb101,gorea901,(none),robbs901,"""Bob Kapla""","""Bob Kapla""",2010/10/13 12:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,6922,walsj107,laded101,,,,"""286""",,
PIT194908200,"""version 7RS(19) of 07/07/92""",SLN,PIT,1949/08/20,0,PIT06,,0:00PM,day,false,robbs901,pineb101,(none),gorea901,"""Javier Anderson""","""David W. Smith""",2014/02/03 8:14AM,park,none,0,unknown,-1,unknown,unknown,unknown,160,20659,pollh101,gumbh101,,,,"""277,102,208,137,140""",,
PIT194908211,"""version 7RS(19) of 07/07/92""",SLN,PIT,1949/08/21,1,PIT06,,0:00PM,day,false,pineb101,gorea901,(none),robbs901,"""David W. Smith""","""David W. Smith""",2012/02/16 7:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,0,martf101,werlb101,,,,"""276""",,
PIT194909060,"""version 7RS(19) of 07/07/92""",CIN,PIT,1949/09/06,0,PIT06,,0:00PM,night,false,dascf901,barrg901,barla901,balll901,"""Comly""","""Comly""",2011/05/25 9:40AM,unknown,none,0,unknown,-1,unknown,unknown,night,149,11797,blace102,walsj107,,,,"""284""",,
PIT194909070,"""version 7RS(19) of 07/07/92""",CIN,PIT,1949/09/07,0,PIT06,,0:00PM,night,false,barrg901,barla901,dascf901,balll901,"""DWV""","""DWV""",2013/06/10 7:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,12367,raffk101,chamc102,,,,"""280""",,
PIT194909080,"""version 7RS(19) of 07/07/92""",CIN,PIT,1949/09/08,0,PIT06,,0:00PM,day,false,barla901,dascf901,barrg901,balll901,"""Bob Kapla""","""Bob Kapla""",2010/10/13 1:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,4170,wehmh101,lombv101,,,,"""286""",,
PIT194909090,"""version 7RS(19) of 07/07/92""",CHN,PIT,1949/09/09,0,PIT06,,0:00PM,night,false,goetl901,rearb901,(none),jordl901,"""Comly""","""Comly""",2011/05/25 11:49PM,unknown,none,0,unknown,-1,unknown,unknown,night,111,7905,dubim101,chesb101,,,,"""284""",,
PIT194909140,"""version 7RS(19) of 07/07/92""",PHI,PIT,1949/09/14,0,PIT06,,0:00PM,day,false,stewb901,conlj102,(none),warnl101,"""D Lamoureaux""","""D Lamoureaux""",2007/03/10 2:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,3920,rober102,walsj107,,,,"""253""",,
PIT194909160,"""version 7RS(19) of 07/07/92""",BRO,PIT,1949/09/16,0,PIT06,,0:00PM,night,false,barrg901,barla901,(none),balll901,,"""Alan Boodman""",1995/01/03 3:21PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,159,28202,werlb101,newcd101,,,,"""27""",,
PIT194909170,"""version 7RS(19) of 07/07/92""",BRO,PIT,1949/09/17,0,PIT06,,0:00PM,day,false,barla901,balll901,(none),barrg901,,"""Alan Boodman""",1995/01/04 8:28AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,123,14842,dickm101,palie101,,,,"""27""",,
PIT194909181,"""version 7RS(19) of 07/07/92""",NY1,PIT,1949/09/18,1,PIT06,,0:00PM,day,false,rearb901,jordl901,(none),goetl901,"""Bob Kapla/Townsend""","""Bob Kapla/Townsend""",2009/03/19 8:40AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,0,jones103,chesb101,,,,"""209,137""",,
PIT194909182,,NY1,PIT,1949/09/18,2,PIT06,,0:00PM,day,false,jordl901,goetl901,(none),rearb901,"""Mark Pankin/Townsend""","""Mark Pankin/Townsend""",2014/03/06 17:51,park,none,0,unknown,-1,wet,drizzle,overcast,116,28291,chamc102,behrh101,,,,"""96,276,137""",,
PIT194909190,"""version 7RS(19) of 07/07/92""",NY1,PIT,1949/09/19,0,PIT06,,0:00PM,night,false,goetl901,rearb901,(none),jordl901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/18 7:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,161,11542,jones103,gumbh101,,,,"""206""",,
PIT194909200,"""version 7RS(19) of 07/07/92""",BSN,PIT,1949/09/20,0,PIT06,,0:00PM,night,false,rearb901,jordl901,(none),goetl901,"""Bob Kistler""","""Greg Beston""",1994/08/07 5:42PM,unknown,none,0,unknown,-1,unknown,unknown,night,131,11348,bickv101,lombv101,,,,"""115""",,
PIT194909210,"""version 7RS(19) of 07/07/92""",BSN,PIT,1949/09/21,0,PIT06,,0:00PM,night,false,pineb101,dascf901,(none),gorea901,"""Bob Kistler""","""Greg Beston""",1994/08/07 6:17PM,unknown,none,0,unknown,-1,unknown,unknown,night,150,11881,hallb103,werlb101,,,,"""115""",,
PIT194909220,"""version 7RS(19) of 07/07/92""",BSN,PIT,1949/09/22,0,PIT06,,0:00PM,night,false,pineb101,dascf901,gorea901,robbs901,"""Bob Kistler""","""Greg Beston""",1994/08/07 7:25PM,unknown,none,0,unknown,-1,unknown,unknown,night,124,8261,dickm101,sainj101,,,,"""115""",,
PIT194909270,"""version 7RS(19) of 07/07/92""",SLN,PIT,1949/09/27,0,PIT06,,0:00PM,night,false,gorea901,robbs901,pineb101,dascf901,"""Comly""","""Comly""",2011/05/26 1:21AM,unknown,none,0,unknown,-1,unknown,unknown,night,153,27283,werlb101,mungr101,lombv101,,,"""284""",,
PIT194909290,"""version 7RS(19) of 07/07/92""",SLN,PIT,1949/09/29,0,PIT06,,0:00PM,day,false,robbs901,pineb101,dascf901,gorea901,"""Bob Kistler""","""Greg Beston""",2001/07/04 5:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,9573,dickm101,stalg103,,,,"""115""",,
PIT194909300,"""version 7RS(19) of 07/07/92""",CIN,PIT,1949/09/30,0,PIT06,,0:00PM,night,false,stewb901,conlj102,(none),warnl101,"""DWV""","""DWV""",2015/02/19 9:16AM,park,none,65,unknown,-1,dry,none,night,109,9416,chesb101,wehmh101,,,,"""532""",,
PIT194910021,"""version 7RS(19) of 07/07/92""",CIN,PIT,1949/10/02,1,PIT06,,0:00PM,day,false,conlj102,warnl101,(none),stewb901,"""Comly/Townsend""","""Comly/Townsend""",2010/10/28 8:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,174,0,chamc102,fox-h101,,,,"""291,140""",,
PIT194910022,"""version 7RS(19) of 07/07/92""",CIN,PIT,1949/10/02,2,PIT06,,3:27PM,day,false,warnl101,stewb901,(none),conlj102,"""DWV/Townsend""","""DWV/Townsend""",2015/02/19 3:41PM,park,none,0,tolf,-1,dry,none,sunny,122,40025,raffk101,werlb101,,,,"""532,140""",,
CHN194904190,"""version 7RS(19) of 07/07/92""",PIT,CHN,1949/04/19,0,CHI11,,0:00PM,day,false,rearb901,goetl901,(none),jordl901,"""DWV""","""DWV""",2013/06/08 1:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,29392,sewer101,leond103,,,,"""276,246""",,
CHN194904200,"""version 7RS(19) of 07/07/92""",PIT,CHN,1949/04/20,0,CHI11,,0:00PM,day,false,goetl901,jordl901,(none),rearb901,"""Stew Thornley/RWood""","""David W.Smith/RWood""",2013/10/02 8:01AM,park,none,0,unknown,-1,unknown,unknown,unknown,132,11218,rushb101,dickm101,,,,"""137,140,68,111,140(2)""",,
CHN194904210,"""version 7RS(19) of 07/07/92""",PIT,CHN,1949/04/21,0,CHI11,,0:00PM,day,false,jordl901,rearb901,(none),goetl901,"""David W. Smith""","""David W. Smith""",2013/10/05 10:22AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,11599,kushe101,muncb101,,,,"""276,137,140,68,111""",,
CHN194904270,"""version 7RS(19) of 07/07/92""",CIN,CHN,1949/04/27,0,CHI11,,1:30PM,day,false,barrg901,balll901,(none),barla901,"""DWV""","""DWV""",2015/02/15 9:46AM,park,none,0,fromcf,-1,dry,none,sunny,160,11850,kushe101,vandj101,,,,"""531""",,
CHN194904280,"""version 7RS(19) of 07/07/92""",CIN,CHN,1949/04/28,0,CHI11,,0:00PM,day,false,balll901,barla901,(none),barrg901,,"""D Lamoureaux""",2008/06/26 4:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,7582,raffk101,dubim101,,,,"""209""",,
CHN194904290,"""version 7RS(19) of 07/07/92""",SLN,CHN,1949/04/29,0,CHI11,,0:00PM,day,false,barla901,barrg901,(none),balll901,"""Comly""","""Comly""",2011/06/05 3:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,170,13363,chipb101,stalg103,,,,"""236""",,
CHN194904300,"""version 7RS(19) of 07/07/92""",SLN,CHN,1949/04/30,0,CHI11,,0:00PM,day,false,barrg901,balll901,(none),barla901,"""DWV""","""DWV""",2014/08/13 12:34PM,park,none,75,unknown,-1,dry,none,sunny,137,30775,wilkt101,rushb101,,,,"""276""",,
CHN194905170,"""version 7RS(19) of 07/07/92""",BRO,CHN,1949/05/17,0,CHI11,,0:00PM,day,false,warnl101,stewb901,(none),conlj102,,"""Alan Boodman""",1994/11/27 12:17PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,161,15579,branr103,chipb101,palie101,,,"""27""",,
CHN194905180,"""version 7RS(19) of 07/07/92""",BRO,CHN,1949/05/18,0,CHI11,,0:00PM,day,false,stewb901,conlj102,(none),warnl101,,"""Alan Boodman""",1994/11/27 1:44PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,135,9600,hattj101,rushb101,,,,"""27""",,
CHN194905210,"""version 7RS(19) of 07/07/92""",PHI,CHN,1949/05/21,0,CHI11,,0:00PM,day,false,barla901,barrg901,(none),balll901,"""David W. Smith""","""David W. Smith""",2012/02/14 10:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,11839,boroh101,leond103,,,,"""276""",,
CHN194905220,"""version 7RS(19) of 07/07/92""",BSN,CHN,1949/05/22,0,CHI11,,0:00PM,day,false,rearb901,goetl901,(none),jordl901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/12 5:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,15113,sainj101,schmj101,,,,"""206""",,
CHN194905230,"""version 7RS(19) of 07/07/92""",BSN,CHN,1949/05/23,0,CHI11,,0:00PM,day,false,goetl901,jordl901,(none),rearb901,"""Bob Kistler""","""Greg Beston""",1994/05/29 3:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,5379,bickv101,dubim101,,,,"""115""",,
CHN194905240,"""version 7RS(19) of 07/07/92""",NY1,CHN,1949/05/24,0,CHI11,,0:00PM,day,false,rearb901,goetl901,(none),(none),"""Mark Pankin""","""Mark Pankin""",2013/09/22 9:39AM,park,none,0,unknown,-1,unknown,unknown,unknown,111,6641,chipb101,jones103,,,,"""NY Sun""",,
CHN194905250,"""version 7RS(19) of 07/07/92""",NY1,CHN,1949/05/25,0,CHI11,,0:00PM,day,false,rearb901,goetl901,(none),jordl901,"""Mark Pankin""","""Mark Pankin""",2013/09/24 4:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,4562,rushb101,kennm101,,,,"""NY Sun""",,
CHN194905270,"""version 7RS(19) of 07/07/92""",CIN,CHN,1949/05/27,0,CHI11,,0:00PM,day,false,robbs901,pineb101,(none),conlj102,"""D Lamoureaux""","""D Lamoureaux""",2007/03/06 3:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,101,6174,schmj101,fox-h101,,,,"""253""",,
CHN194905280,"""version 7RS(19) of 07/07/92""",CIN,CHN,1949/05/28,0,CHI11,,0:00PM,day,false,pineb101,conlj102,(none),robbs901,"""DWV""","""DWV""",2013/06/09 7:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,15779,raffk101,leond103,,,,"""246""",,
CHN194905291,"""version 7RS(19) of 07/07/92""",CIN,CHN,1949/05/29,1,CHI11,,1:31PM,day,false,conlj102,robbs901,(none),pineb101,"""DWV""","""DWV""",2015/02/15 10:27AM,park,none,70,tolf,-1,dry,none,sunny,119,0,eraue101,chipb101,,,,"""531""",,
CHN194905292,"""version 7RS(19) of 07/07/92""",CIN,CHN,1949/05/29,2,CHI11,,3:59PM,day,false,robbs901,pineb101,(none),conlj102,"""DWV""","""DWV""",2015/02/15 11:08AM,park,none,70,tolf,-1,dry,none,sunny,119,40896,dubim101,wehmh101,kushe101,,,"""531""",,
CHN194906140,"""version 7RS(19) of 07/07/92""",PHI,CHN,1949/06/14,0,CHI11,,0:00PM,day,false,conlj102,warnl101,(none),stewb901,"""Bob Kistler""","""Greg Beston""",2001/07/04 5:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,7815,meyer101,muncb101,,,,"""115""",,
CHN194906151,"""version 7RS(19) of 07/07/92""",PHI,CHN,1949/06/15,1,CHI11,,0:00PM,day,false,warnl101,stewb901,(none),(none),"""Bob Kapla""","""Bob Kapla""",2008/10/24 9:40AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,heink101,rushb101,,,,"""209""",,
CHN194906152,"""version 7RS(19) of 07/07/92""",PHI,CHN,1949/06/15,2,CHI11,,0:00PM,day,false,stewb901,warnl101,(none),(none),"""Bob Kapla""","""Bob Kapla""",2008/10/28 10:13AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,18809,boroh101,schmj101,rober102,,,"""209""",,
CHN194906170,"""version 7RS(19) of 07/07/92""",BRO,CHN,1949/06/17,0,CHI11,,0:00PM,day,false,goetl901,jordl901,(none),(none),,"""Alan Boodman""",1994/12/06 12:08PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,110,15674,newcd101,hackw102,,,,"""27""",,
CHN194906180,"""version 7RS(19) of 07/07/92""",BRO,CHN,1949/06/18,0,CHI11,,0:00PM,day,false,jordl901,goetl901,(none),(none),,"""Alan Boodman""",1994/12/06 2:17PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,126,32342,barnr103,leond103,,,,"""27""",,
CHN194906190,"""version 7RS(19) of 07/07/92""",BRO,CHN,1949/06/19,0,CHI11,,0:00PM,day,false,goetl901,jordl901,(none),(none),,"""Alan Boodman""",1994/12/06 5:38PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,133,42089,schmj101,bantj101,,,,"""27""",,
CHN194906200,"""version 7RS(19) of 07/07/92""",BSN,CHN,1949/06/20,0,CHI11,,0:00PM,day,false,robbs901,pineb101,(none),gorea901,"""Bob Kistler""","""Greg Beston""",1994/08/01 5:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,8531,bickv101,rushb101,,,,"""115""",,
CHN194906210,"""version 7RS(19) of 07/07/92""",BSN,CHN,1949/06/21,0,CHI11,,0:00PM,day,false,pineb101,gorea901,(none),robbs901,"""DWV/Way""","""DWV/Smith""",2013/11/01 9:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,8161,chipb101,sainj101,,,,"""149""",,
CHN194906220,"""version 7RS(19) of 07/07/92""",BSN,CHN,1949/06/22,0,CHI11,,0:00PM,day,false,gorea901,robbs901,(none),pineb101,"""Bob Kistler""","""Greg Beston""",1994/08/01 7:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,173,12306,muncb101,hallb103,schmj101,,,"""115""",,
CHN194906230,"""version 7RS(19) of 07/07/92""",BSN,CHN,1949/06/23,0,CHI11,,0:00PM,day,false,robbs901,pineb101,(none),gorea901,"""Bob Kistler""","""Greg Beston""",1994/08/01 8:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,9144,spahw101,leond103,,,,"""115""",,
CHN194906240,"""version 7RS(19) of 07/07/92""",NY1,CHN,1949/06/24,0,CHI11,,0:00PM,day,false,barla901,barrg901,(none),balll901,"""Mark Pankin""","""Mark Pankin""",2013/10/13 1:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,12391,hackw102,jansl101,,,,"""NY Sun""",,
CHN194906250,"""version 7RS(19) of 07/07/92""",NY1,CHN,1949/06/25,0,CHI11,,0:00PM,day,false,barrg901,balll901,(none),barla901,"""Wayne Townsend""","""Wayne Townsend""",2014/06/08 10:10AM,park,none,0,unknown,-1,unknown,unknown,unknown,139,16560,rushb101,kennm101,,,,"""96,111,276""",,
CHN194906260,"""version 7RS(19) of 07/07/92""",NY1,CHN,1949/06/26,0,CHI11,,0:00PM,day,false,balll901,barla901,(none),barrg901,"""David W. Smith/RWood""","""David W. Smith/RWood""",2014/06/08 2:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,26472,kosld101,leond103,,,,"""96,111,611""",,
CHN194907020,"""version 7RS(19) of 07/07/92""",PIT,CHN,1949/07/02,0,CHI11,,0:00PM,day,false,jordl901,rearb901,(none),goetl901,"""David W. Smith/RWood""","""David W. Smith/RWood""",2012/02/21 3:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,16670,bonht101,dubim101,sewer101,,,"""276,111,137,140""",,
CHN194907030,"""version 7RS(19) of 07/07/92""",PIT,CHN,1949/07/03,0,CHI11,,0:00PM,day,false,rearb901,goetl901,(none),jordl901,"""David W. Smith""","""David W. Smith""",2012/02/15 1:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,154,18128,lombv101,hackw102,,,,"""276,276""",,
CHN194907041,"""version 7RS(19) of 07/07/92""",SLN,CHN,1949/07/04,1,CHI11,,0:00PM,day,false,balll901,barla901,(none),barrg901,"""Bob Kapla""","""Bob Kapla""",2008/10/30 4:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,0,martf101,schmj101,wilkt101,,,"""209""",,
CHN194907042,"""version 7RS(19) of 07/07/92""",SLN,CHN,1949/07/04,2,CHI11,,0:00PM,day,false,barla901,barrg901,(none),balll901,"""Wayne Townsend""","""Wayne Townsend""",2013/11/01 3:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,36157,chipb101,braza101,,,,"""209,276""",,
CHN194907050,"""version 7RS(19) of 07/07/92""",SLN,CHN,1949/07/05,0,CHI11,,0:00PM,day,false,barrg901,balll901,(none),barla901,"""D Lamoureaux""","""D Lamoureaux""",2007/03/09 6:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,15366,pollh101,rushb101,,,,"""253""",,
CHN194907260,"""version 7RS(19) of 07/07/92""",BRO,CHN,1949/07/26,0,CHI11,,0:00PM,day,false,conlj102,warnl101,(none),stewb901,,"""Alan Boodman""",1994/12/17 8:47PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,120,32872,schmj101,hattj101,,,,"""27""",,
CHN194907270,"""version 7RS(19) of 07/07/92""",BRO,CHN,1949/07/27,0,CHI11,,0:00PM,day,false,warnl101,stewb901,(none),conlj102,,"""Alan Boodman""",1994/12/18 8:06AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,159,30262,newcd101,leond103,palie101,,,"""27""",,
CHN194907280,"""version 7RS(19) of 07/07/92""",BRO,CHN,1949/07/28,0,CHI11,,0:00PM,day,false,stewb901,conlj102,(none),warnl101,,"""Alan Boodman""",1994/12/18 11:50AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,147,21496,branr103,rushb101,,,,"""27""",,
CHN194907302,"""version 7RS(19) of 07/07/92""",PHI,CHN,1949/07/30,2,CHI11,,0:00PM,day,false,goetl901,jordl901,(none),rearb901,"""David W. Smith""","""David W. Smith""",2012/02/17 3:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,33461,rober102,schmj101,,,,"""276,382""",,
CHN194907310,"""version 7RS(19) of 07/07/92""",PHI,CHN,1949/07/31,0,CHI11,,0:00PM,day,false,jordl901,rearb901,(none),goetl901,"""Comly""","""Comly""",2011/06/05 5:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,18926,konsj101,muncb101,,,,"""236""",,
CHN194908010,"""version 7RS(19) of 07/07/92""",NY1,CHN,1949/08/01,0,CHI11,,0:00PM,day,false,pineb101,gorea901,robbs901,dascf901,"""Comly/Smith/Pankin""","""Comly/Smith/Pankin""",2011/06/05 11:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,9780,hartc102,chipb101,,,,NY Sun,,
CHN194908020,"""version 7RS(19) of 07/07/92""",NY1,CHN,1949/08/02,0,CHI11,,0:00PM,day,false,gorea901,robbs901,dascf901,pineb101,"""Bob Kistler""","""Greg Beston""",2001/07/04 5:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,11103,jones103,leond103,,,,"""115""",,
CHN194908030,"""version 7RS(19) of 07/07/92""",NY1,CHN,1949/08/03,0,CHI11,,0:00PM,day,false,robbs901,dascf901,pineb101,gorea901,"""David W. Smith/Mark Pankin""","""David W. Smith/Mark Pankin""",2013/06/25 6:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,116,11242,kosld101,rushb101,,,,"""52/NY Sun""",,
CHN194908040,"""version 7RS(19) of 07/07/92""",NY1,CHN,1949/08/04,0,CHI11,,0:00PM,day,false,dascf901,pineb101,gorea901,robbs901,"""Smith/Pankin""","""Smith/Pankin""",2013/06/25 8:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,96,9737,schmj101,jansl101,,,,"""52,99""",,
CHN194908050,"""version 7RS(19) of 07/07/92""",BSN,CHN,1949/08/05,0,CHI11,,0:00PM,day,false,balll901,barla901,(none),barrg901,"""Bob Kistler""","""Greg Beston""",1994/08/04 2:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,8994,muncb101,spahw101,,,,"""115""",,
CHN194908060,"""version 7RS(19) of 07/07/92""",BSN,CHN,1949/08/06,0,CHI11,,0:00PM,day,false,barla901,barrg901,(none),balll901,"""Wayne Townsend""","""Wayne Townsend""",2008/12/05 3:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,15284,dubim101,bickv101,,,,"""209,276""",,
CHN194908071,"""version 7RS(19) of 07/07/92""",BSN,CHN,1949/08/07,1,CHI11,,0:00PM,day,false,barrg901,balll901,(none),barla901,"""David W. Smith""","""David W. Smith""",2012/02/16 11:55AM,park,none,0,unknown,-1,unknown,unknown,unknown,128,0,voisb101,leond103,,,,"""276""",,
CHN194908072,"""version 7RS(19) of 07/07/92""",BSN,CHN,1949/08/07,2,CHI11,,0:00PM,day,false,balll901,barla901,(none),barrg901,"""David W. Smith""","""David W. Smith""",2012/02/16 1:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,36961,hackw102,bickv101,,,,"""276""",,
CHN194908090,"""version 7RS(19) of 07/07/92""",PIT,CHN,1949/08/09,0,CHI11,,0:00PM,day,false,jordl901,rearb901,(none),goetl901,"""Bob Kistler""","""Greg Beston""",2001/07/04 5:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,11313,chamc102,schmj101,gumbh101,,,"""115""",,
CHN194908100,"""version 7RS(19) of 07/07/92""",PIT,CHN,1949/08/10,0,CHI11,,0:00PM,day,false,rearb901,goetl901,(none),jordl901,"""Bob Kapla""","""Bob Kapla""",2008/12/26 11:15AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,10326,laded101,walsj107,,,,"""209""",,
CHN194908110,"""version 7RS(19) of 07/07/92""",PIT,CHN,1949/08/11,0,CHI11,,0:00PM,day,false,goetl901,jordl901,(none),rearb901,"""Tom Thress""","""David W. Smith""",2014/04/08 9:26AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,5415,werlb101,dubim101,gumbh101,,,"""137,140,68,111""",,
CHN194908130,"""version 7RS(19) of 07/07/92""",CIN,CHN,1949/08/13,0,CHI11,,0:00PM,day,false,barla901,barrg901,(none),balll901,"""Bob Kapla/Townsend""","""Bob Kapla/Townsend""",2008/12/30 11:09AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,14097,leond103,fox-h101,,,,"""209,291""",,
CHN194908141,"""version 7RS(19) of 07/07/92""",CIN,CHN,1949/08/14,1,CHI11,,0:00PM,day,false,barrg901,balll901,(none),barla901,"""Bob Kapla/Townsend""","""Bob Kapla/Townsend""",2008/12/30 9:03AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,175,0,raffk101,hackw102,,,,"""209,291""",,
CHN194908142,"""version 7RS(19) of 07/07/92""",CIN,CHN,1949/08/14,2,CHI11,,0:00PM,day,false,balll901,barla901,(none),barrg901,"""Wayne Townsend""","""Wayne Townsend""",2010/10/17 8:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,32770,vandj101,rushb101,,,,"""291,276""",,
CHN194908150,"""version 7RS(19) of 07/07/92""",SLN,CHN,1949/08/15,0,CHI11,,0:00PM,day,false,goetl901,robbs901,dascf901,pineb101,"""Bob Kistler""","""Greg Beston""",2001/07/04 5:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,19754,brech101,chipb101,,,,"""115""",,
CHN194908160,"""version 7RS(19) of 07/07/92""",SLN,CHN,1949/08/16,0,CHI11,,0:00PM,day,false,robbs901,dascf901,pineb101,gorea901,"""Bob Kistler""","""Greg Beston""",2001/07/04 5:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,19802,schmj101,pollh101,,,,"""115""",,
CHN194909030,"""version 7RS(19) of 07/07/92""",PIT,CHN,1949/09/03,0,CHI11,,0:00PM,day,false,barla901,dascf901,(none),barrg901,"""Bob Kapla/Townsend""","""Bob Kapla/Townsend""",2009/02/10 3:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,13289,adkid103,chamc102,chipb101,,,"""209,276""",,
CHN194909040,"""version 7RS(19) of 07/07/92""",PIT,CHN,1949/09/04,0,CHI11,,0:00PM,day,false,dascf901,barrg901,(none),barla901,"""Bob Kapla""","""Bob Kapla""",2009/02/12 3:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,18082,muncb101,chesb101,rushb101,,,"""209""",,
